reward,step_time,total_stopped,total_wait_time
-215.0,4135.0,118,90837.0
-215.0,4140.0,114,90570.0
-215.0,4145.0,115,91145.0
-215.0,4150.0,121,91743.0
-215.0,4155.0,122,91952.0
187.0,4160.0,120,90063.0
2309.0,4165.0,120,90670.0
-177.0,4170.0,118,91268.0
-163.0,4175.0,121,91864.0
-156.0,4180.0,127,92486.0
-180.0,4185.0,132,93134.0
-200.0,4190.0,132,93794.0
-205.0,4195.0,132,94454.0
-205.0,4200.0,130,95095.0
-205.0,4205.0,129,95696.0
-205.0,4210.0,132,96350.0
-205.0,4215.0,134,96968.0
-206.0,4220.0,134,97636.0
-210.0,4225.0,130,97674.0
-213.0,4230.0,128,98171.0
-219.0,4235.0,131,98817.0
-220.0,4240.0,133,99478.0
-220.0,4245.0,133,100143.0
-220.0,4250.0,133,100808.0
-220.0,4255.0,134,101474.0
-221.0,4260.0,141,102169.0
-229.0,4265.0,145,102883.0
-230.0,4270.0,144,102628.0
